task,model_name,capacity_name,dataset_size,resolution,n_runs,n_success,n_diverged,n_nan,n_data_seeds,n_train_seeds,n_seed_pairs,convergence_rate,divergence_rate,data_seeds,train_seeds
burgers_operator,deeponet,medium,5000,96,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,medium,5000,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,medium,5000,192,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,medium,5000,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,medium,5000,384,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,medium,5000,512,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small,50,16,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small,50,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small,50,48,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small,50,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small,50,96,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small,50,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small,50,192,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small,50,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small,50,384,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small,50,512,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small,100,16,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small,100,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small,100,48,6,2,4,4,2,3,6,0.3333333333333333,0.6666666666666666,"11,22","101,202,303"
burgers_operator,deeponet,small,100,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small,100,96,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small,100,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small,100,192,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small,100,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small,100,384,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small,100,512,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small,150,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small,150,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small,150,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small,150,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small,200,16,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small,200,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small,200,48,6,0,6,6,2,3,6,0.0,1.0,"11,22","101,202,303"
burgers_operator,deeponet,small,200,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small,200,96,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small,200,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small,200,192,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small,200,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small,200,384,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small,200,512,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small,300,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small,300,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small,300,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small,300,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small,500,16,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small,500,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small,500,48,6,0,6,6,2,3,6,0.0,1.0,"11,22","101,202,303"
burgers_operator,deeponet,small,500,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small,500,96,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small,500,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small,500,192,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small,500,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small,500,384,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small,500,512,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small,750,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small,750,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small,750,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small,750,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small,1000,16,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small,1000,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small,1000,48,6,0,6,6,2,3,6,0.0,1.0,"11,22","101,202,303"
burgers_operator,deeponet,small,1000,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small,1000,96,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small,1000,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small,1000,192,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small,1000,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small,1000,384,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small,1000,512,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small,2000,16,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small,2000,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small,2000,48,6,0,6,6,2,3,6,0.0,1.0,"11,22","101,202,303"
burgers_operator,deeponet,small,2000,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small,2000,96,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small,2000,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small,2000,192,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small,2000,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small,2000,384,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small,2000,512,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small,3000,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small,3000,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small,3000,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small,3000,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small,5000,16,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small,5000,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small,5000,48,6,0,6,6,2,3,6,0.0,1.0,"11,22","101,202,303"
burgers_operator,deeponet,small,5000,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small,5000,96,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small,5000,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small,5000,192,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small,5000,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small,5000,384,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small,5000,512,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,50,16,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,50,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,50,48,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,50,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,50,96,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,50,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,50,192,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,50,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,50,384,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,50,512,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,100,16,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,100,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,100,48,6,2,4,4,2,3,6,0.3333333333333333,0.6666666666666666,"11,22","101,202,303"
burgers_operator,deeponet,small-med,100,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,100,96,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,100,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,100,192,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,100,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,100,384,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,100,512,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,150,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,150,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,150,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,150,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,200,16,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,200,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,200,48,6,0,6,6,2,3,6,0.0,1.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,200,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,200,96,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,200,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,200,192,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,200,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,200,384,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,200,512,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,300,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,300,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,300,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,300,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,500,16,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,500,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,500,48,6,0,6,6,2,3,6,0.0,1.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,500,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,500,96,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,500,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,500,192,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,500,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,500,384,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,500,512,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,750,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,750,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,750,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,750,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,1000,16,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,1000,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,1000,48,6,0,6,6,2,3,6,0.0,1.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,1000,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,1000,96,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,1000,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,1000,192,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,1000,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,1000,384,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,1000,512,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,2000,16,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,2000,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,2000,48,6,0,6,6,2,3,6,0.0,1.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,2000,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,2000,96,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,2000,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,2000,192,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,2000,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,2000,384,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,2000,512,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,3000,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,3000,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,3000,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,3000,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,5000,16,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,5000,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,5000,48,6,0,6,6,2,3,6,0.0,1.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,5000,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,5000,96,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,5000,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,5000,192,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,5000,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,5000,384,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,small-med,5000,512,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,tiny,50,16,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,tiny,50,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,tiny,50,48,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,tiny,50,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,tiny,50,96,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,tiny,50,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,tiny,50,192,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,tiny,50,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,tiny,50,384,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,tiny,50,512,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,tiny,100,16,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,tiny,100,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,tiny,100,48,6,2,4,4,2,3,6,0.3333333333333333,0.6666666666666666,"11,22","101,202,303"
burgers_operator,deeponet,tiny,100,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,tiny,100,96,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,tiny,100,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,tiny,100,192,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,tiny,100,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,tiny,100,384,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,tiny,100,512,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,tiny,150,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,tiny,150,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,tiny,150,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,tiny,150,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,tiny,200,16,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,tiny,200,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,tiny,200,48,6,0,6,6,2,3,6,0.0,1.0,"11,22","101,202,303"
burgers_operator,deeponet,tiny,200,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,tiny,200,96,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,tiny,200,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,tiny,200,192,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,tiny,200,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,tiny,200,384,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,tiny,200,512,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,tiny,300,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,tiny,300,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,tiny,300,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,tiny,300,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,tiny,500,16,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,tiny,500,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,tiny,500,48,6,0,6,6,2,3,6,0.0,1.0,"11,22","101,202,303"
burgers_operator,deeponet,tiny,500,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,tiny,500,96,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,tiny,500,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,tiny,500,192,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,tiny,500,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,tiny,500,384,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,tiny,500,512,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,tiny,750,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,tiny,750,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,tiny,750,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,tiny,750,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,tiny,1000,16,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,tiny,1000,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,tiny,1000,48,6,0,6,6,2,3,6,0.0,1.0,"11,22","101,202,303"
burgers_operator,deeponet,tiny,1000,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,tiny,1000,96,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,tiny,1000,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,tiny,1000,192,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,tiny,1000,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,tiny,1000,384,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,tiny,1000,512,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,tiny,2000,16,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,tiny,2000,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,tiny,2000,48,6,0,6,6,2,3,6,0.0,1.0,"11,22","101,202,303"
burgers_operator,deeponet,tiny,2000,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,tiny,2000,96,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,tiny,2000,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,tiny,2000,192,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,tiny,2000,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,tiny,2000,384,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,tiny,2000,512,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,tiny,3000,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,tiny,3000,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,tiny,3000,128,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,tiny,3000,256,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,tiny,5000,16,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,tiny,5000,32,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
burgers_operator,deeponet,tiny,5000,48,6,0,6,6,2,3,6,0.0,1.0,"11,22","101,202,303"
burgers_operator,deeponet,tiny,5000,64,6,6,0,0,2,3,6,1.0,0.0,"11,22","101,202,303"
