task,model_name,capacity_name,dataset_size,resolution,parameter_count,n_runs,n_success,convergence_rate,divergence_rate,instability_rate,seed_cv_test_rel_l2,median_test_rel_l2,s_n,s_r,s_c,is_r48,regime
burgers_operator,deeponet,med-large,2000,96,167233,6,6,1.0,0.0,0.0,0.0754984117712955,0.3540973365306854,0.013660355768545022,-0.23173414026169303,-0.04760762044223481,False,resolution_sensitive
burgers_operator,deeponet,med-large,2000,128,173377,6,6,1.0,0.0,0.0,0.0796185641679064,0.3377115875482559,-0.050425667221638236,-0.12693202534096684,-0.04099325666032485,False,mixed
burgers_operator,deeponet,med-large,2000,192,185665,6,6,1.0,0.0,0.0,0.0599107553981932,0.3242741376161575,-0.013692668262758617,-0.0774081241403925,-0.03182551023588953,False,mixed
burgers_operator,deeponet,med-large,2000,256,197953,6,6,1.0,0.0,0.0,0.032260615256,0.3200691342353821,-0.02682003545998758,-0.05736882353128563,-0.05836779608243969,False,mixed
burgers_operator,deeponet,med-large,2000,384,222529,6,6,1.0,0.0,0.0,0.065922983584877,0.3116323798894882,-0.06633399187182756,0.09092583318026974,0.009232497437263948,False,mixed
burgers_operator,deeponet,med-large,2000,512,247105,6,6,1.0,0.0,0.0,0.055639337797501,0.3408907353878021,0.07311746210842325,0.31193385660120926,-0.09683906356762056,False,resolution_sensitive
burgers_operator,deeponet,med-large,3000,32,154945,6,6,1.0,0.0,0.0,0.0338138733669282,0.4941038191318511,-0.00893303224273863,-0.3305747095892644,0.0017141241581940913,False,resolution_sensitive
burgers_operator,deeponet,med-large,3000,64,161089,6,6,1.0,0.0,0.0,0.0278312287800414,0.3929210603237152,-0.010986667473495408,-0.3305747095892644,-0.005727963655224474,False,resolution_sensitive
burgers_operator,deeponet,med-large,3000,128,173377,6,6,1.0,0.0,0.0,0.048954814567622,0.3201662898063659,0.005823893852097051,,-0.02660181709613526,False,ambiguous
burgers_operator,deeponet,med-large,3000,256,197953,6,6,1.0,0.0,0.0,0.0383270065253307,0.3251722902059555,0.04552152810935749,,-0.044209152255869306,False,ambiguous
burgers_operator,deeponet,med-large,5000,16,151873,6,6,1.0,0.0,0.0,0.0624165086371179,0.2043499797582625,,1.2484663245454013,-0.10154378810366112,False,ambiguous
burgers_operator,deeponet,med-large,5000,32,154945,6,6,1.0,0.0,0.0,0.0193960213026496,0.4855124950408935,-0.03433780655965334,0.47098006865129105,-0.00229796399706423,False,resolution_sensitive
burgers_operator,deeponet,med-large,5000,48,158017,6,0,0.0,1.0,1.0,,,,,,True,data_bug_r48
burgers_operator,deeponet,med-large,5000,64,161089,6,6,1.0,0.0,0.0,0.0207203470715406,0.3925842344760895,-0.0016788567566092599,-0.27259351579381513,0.0006586954372431384,False,resolution_sensitive
burgers_operator,deeponet,med-large,5000,96,167233,6,6,1.0,0.0,0.0,0.0347822192042793,0.3598655313253402,,-0.20951178695456543,-0.01981570567758341,False,ambiguous
burgers_operator,deeponet,med-large,5000,128,173377,6,6,1.0,0.0,0.0,0.0639883027400755,0.3395185619592666,0.11488872270822222,-0.19179159030765489,-0.01913460106819998,False,mixed
burgers_operator,deeponet,med-large,5000,192,185665,6,6,1.0,0.0,0.0,0.0525536129387483,0.3150686770677566,,-0.024930706115156975,0.04632883443818798,False,ambiguous
burgers_operator,deeponet,med-large,5000,256,197953,6,6,1.0,0.0,0.0,0.0405422014195142,0.3337018638849258,0.050688149680350195,0.050252928754798955,-0.07160367338858462,False,mixed
burgers_operator,deeponet,med-large,5000,384,222529,6,6,1.0,0.0,0.0,0.077149426210435,0.3262367397546768,,-0.026456525816879198,-0.023282616902938893,False,ambiguous
burgers_operator,deeponet,med-large,5000,512,247105,6,6,1.0,0.0,0.0,0.041649846671442,0.3276381194591522,,0.014899752208214828,-0.01850424406922541,False,ambiguous
burgers_operator,deeponet,medium,50,16,68481,6,6,1.0,0.0,0.0,0.0540708184925971,0.6289696097373962,-0.18920079926756833,-0.10716163245881219,0.0031852882026016187,False,mixed
burgers_operator,deeponet,medium,50,32,70529,6,6,1.0,0.0,0.0,0.0254952279070821,0.5839434564113617,-0.08990316531998535,-0.17569712332930454,0.012535311585816623,False,mixed
burgers_operator,deeponet,medium,50,48,72577,6,6,1.0,0.0,0.0,,,,,,True,data_bug_r48
burgers_operator,deeponet,medium,50,64,74625,6,6,1.0,0.0,0.0,0.0523973074215631,0.4930028766393661,-0.12637735824132562,-0.19782854215801415,-0.015062548788717772,False,mixed
burgers_operator,deeponet,medium,50,96,78721,6,6,1.0,0.0,0.0,0.0383414808476819,0.4698752760887146,-0.1590130876732937,-0.11725928043640983,-0.015120385746508048,False,mixed
burgers_operator,deeponet,medium,50,128,82817,6,6,1.0,0.0,0.0,0.0567943589281501,0.4545177966356277,-0.17446452428910103,-0.07411627656057852,-0.03331285715868284,False,mixed
burgers_operator,deeponet,medium,50,192,91009,6,6,1.0,0.0,0.0,0.0370737059889335,0.446345716714859,-0.1609422414301872,0.00702244748920735,-0.03574961352293747,False,mixed
burgers_operator,deeponet,medium,50,256,99201,6,6,1.0,0.0,0.0,0.0480135959389913,0.4567355960607528,-0.18233379634884428,0.016339930719384648,-0.04455371018964232,False,mixed
burgers_operator,deeponet,medium,50,384,115585,6,6,1.0,0.0,0.0,0.0484593985091536,0.4514297544956207,-0.16645812919023453,0.0513691491245036,-0.03441602129475802,False,mixed
burgers_operator,deeponet,medium,50,512,131969,6,6,1.0,0.0,0.0,0.0593558366814565,0.4732912927865982,-0.1948932639876456,0.16438723929773538,-0.044752770866940635,False,mixed
burgers_operator,deeponet,medium,100,16,68481,6,6,1.0,0.0,0.0,0.0858224332757503,0.551663875579834,-0.18920079926756833,-0.007863998511229252,-0.06944417155707751,False,mixed
burgers_operator,deeponet,medium,100,32,70529,6,6,1.0,0.0,0.0,0.0131098053489822,0.5486649870872498,-0.06416501372587999,-0.14428540281618318,-0.006928752022711497,False,mixed
burgers_operator,deeponet,medium,100,48,72577,6,2,0.3333333333333333,0.6666666666666666,0.6666666666666666,,,,,,True,data_bug_r48
burgers_operator,deeponet,medium,100,64,74625,6,6,1.0,0.0,0.0,0.0146719823239934,0.4516542255878448,-0.11126192095443158,-0.24143204843772953,-0.025377819961921993,False,resolution_sensitive
burgers_operator,deeponet,medium,100,96,78721,6,6,1.0,0.0,0.0,0.0603536724211182,0.420837938785553,-0.1590130876732937,-0.16534644648418523,-0.0259271327812122,False,mixed
burgers_operator,deeponet,medium,100,128,82817,6,6,1.0,0.0,0.0,0.0562569048079043,0.4027465581893921,-0.14939547903080103,-0.07604543031747205,-0.06083374257642543,False,mixed
burgers_operator,deeponet,medium,100,192,91009,6,6,1.0,0.0,0.0,0.0167367123296757,0.3992297798395157,-0.1609422414301872,-0.0008468245705358883,-0.044438449020462706,False,mixed
burgers_operator,deeponet,medium,100,256,99201,6,6,1.0,0.0,0.0,0.042999880033574,0.4025102257728576,-0.19233731208453736,0.010824042959337324,-0.06541074228373256,False,mixed
burgers_operator,deeponet,medium,100,384,115585,6,6,1.0,0.0,0.0,0.0181525706126933,0.4022363275289535,-0.16645812919023453,0.03880968148570231,-0.09312484209777237,False,mixed
burgers_operator,deeponet,medium,100,512,131969,6,6,1.0,0.0,0.0,0.0450683508638114,0.4134850353002548,-0.1948932639876456,0.09587503293850508,-0.05328757346880099,False,mixed
burgers_operator,deeponet,medium,150,32,70529,6,6,1.0,0.0,0.0,0.0299486781099352,0.5441972017288208,-0.04186357164511082,-0.31887944605699436,0.005664816817643514,False,resolution_sensitive
burgers_operator,deeponet,medium,150,64,74625,6,6,1.0,0.0,0.0,0.0277776514934273,0.4362787157297134,-0.09410917515092058,-0.31887944605699436,-0.020795228923121252,False,resolution_sensitive
burgers_operator,deeponet,medium,150,128,82817,6,6,1.0,0.0,0.0,0.0424114085500477,0.3857190907001495,-0.1379844548489135,,-0.04521389197652845,False,ambiguous
burgers_operator,deeponet,medium,150,256,99201,6,6,1.0,0.0,0.0,0.0434161292644008,0.3697401732206344,-0.1363672269569831,,-0.06661214502563606,False,ambiguous
burgers_operator,deeponet,medium,200,16,68481,6,6,1.0,0.0,0.0,0.1534370503958268,0.4480866640806197,,0.25028415213795496,-0.03778363621056523,False,ambiguous
burgers_operator,deeponet,medium,200,32,70529,6,6,1.0,0.0,0.0,0.0185881607381647,0.5329728126525879,-0.05538080875298601,-0.04133412924449592,-0.010573771482621697,False,mixed
burgers_operator,deeponet,medium,200,48,72577,6,0,0.0,1.0,1.0,,,,,,True,data_bug_r48
burgers_operator,deeponet,medium,200,64,74625,6,6,1.0,0.0,0.0,0.0167618427654875,0.4231325089931487,-0.05841883602127473,-0.27645591865500635,-0.02700497199723345,False,resolution_sensitive
burgers_operator,deeponet,medium,200,96,78721,6,6,1.0,0.0,0.0,0.0278564969734146,0.3933707475662231,,-0.20922172618217816,-0.020324958517837347,False,ambiguous
burgers_operator,deeponet,medium,200,128,82817,6,6,1.0,0.0,0.0,0.0375726523980087,0.3660112023353576,-0.09663206714184508,-0.12068853489651796,-0.02144218394892431,False,mixed
burgers_operator,deeponet,medium,200,192,91009,6,6,1.0,0.0,0.0,0.0660394809286573,0.361802190542221,,0.0007704033213945118,-0.04374078562588142,False,ambiguous
burgers_operator,deeponet,medium,200,256,99201,6,6,1.0,0.0,0.0,0.0329318059896402,0.3662067055702209,-0.0875639119941861,0.00930219449196347,-0.02708224835077588,False,mixed
burgers_operator,deeponet,medium,200,384,115585,6,6,1.0,0.0,0.0,0.0210222833508138,0.3641425520181656,,-0.007333843050575994,-0.04680764374108079,False,ambiguous
burgers_operator,deeponet,medium,200,512,131969,6,6,1.0,0.0,0.0,0.0262909514460416,0.3643498420715332,,0.0019782020619292656,-0.059404007539683674,False,ambiguous
burgers_operator,deeponet,medium,300,32,70529,6,6,1.0,0.0,0.0,0.0124566765013035,0.5237029492855072,-0.043753547722915585,-0.3219174733252831,-0.00037841049600444425,False,resolution_sensitive
burgers_operator,deeponet,medium,300,64,74625,6,6,1.0,0.0,0.0,0.0145436557845129,0.4189654439687728,-0.0389793018414768,-0.3219174733252831,-0.013119116851813113,False,resolution_sensitive
burgers_operator,deeponet,medium,300,128,82817,6,6,1.0,0.0,0.0,0.0244782351876517,0.360729768872261,-0.09687420312833428,,-0.019368065287788196,False,ambiguous
burgers_operator,deeponet,medium,300,256,99201,6,6,1.0,0.0,0.0,0.0165920314975379,0.3479663729667663,-0.05852163280759251,,-0.0612104950254112,False,ambiguous
burgers_operator,deeponet,medium,500,16,68481,6,6,1.0,0.0,0.0,0.1383359267096904,0.3073151260614395,,0.7365041197275004,-0.018162523866508046,False,ambiguous
burgers_operator,deeponet,medium,500,32,70529,6,6,1.0,0.0,0.0,0.0236995970134014,0.5120280683040619,-0.04911480691087452,0.20493145943156402,0.0028709983602736144,False,mixed
burgers_operator,deeponet,medium,500,48,72577,6,0,0.0,1.0,1.0,,,,,,True,data_bug_r48
burgers_operator,deeponet,medium,500,64,74625,6,6,1.0,0.0,0.0,0.0118195857443761,0.408286452293396,-0.056223692578047185,-0.3054043751393711,-0.05342324738717141,False,resolution_sensitive
burgers_operator,deeponet,medium,500,96,78721,6,6,1.0,0.0,0.0,0.040906633791718,0.3660824000835418,,-0.28575462274400554,-0.05063800145692375,False,ambiguous
burgers_operator,deeponet,medium,500,128,82817,6,6,1.0,0.0,0.0,0.0593391904880683,0.3349224478006363,-0.07620193943112667,-0.0749686347868135,-0.02112351509458155,False,mixed
burgers_operator,deeponet,medium,500,192,91009,6,6,1.0,0.0,0.0,0.0539201646327821,0.3475449979305267,,0.05146974353952627,-0.029617839717846536,False,ambiguous
burgers_operator,deeponet,medium,500,256,99201,6,6,1.0,0.0,0.0,0.0195224007932065,0.3470868766307831,-0.016301207805310896,-0.010422230531817163,-0.07052944066481223,False,mixed
burgers_operator,deeponet,medium,500,384,115585,6,6,1.0,0.0,0.0,0.0194401653081187,0.3450433313846588,,-0.01078794551772215,-0.02946951798648709,False,ambiguous
burgers_operator,deeponet,medium,500,512,131969,6,6,1.0,0.0,0.0,0.0343480099203464,0.3445011675357818,,-0.005466200330827411,-0.06980960296330953,False,ambiguous
burgers_operator,deeponet,medium,750,32,70529,6,6,1.0,0.0,0.0,0.0117981993184807,0.5006569772958755,-0.014018629179746472,-0.33131490901206073,-0.010951101310169855,False,resolution_sensitive
burgers_operator,deeponet,medium,750,64,74625,6,6,1.0,0.0,0.0,0.0154206159896164,0.3979280441999435,0.050935920090685906,-0.33131490901206073,-0.006853200377379571,False,resolution_sensitive
burgers_operator,deeponet,medium,750,128,82817,6,6,1.0,0.0,0.0,0.0351610876734637,0.3364017009735107,0.07560930424690246,,-0.0008969826707004387,False,ambiguous
burgers_operator,deeponet,medium,750,256,99201,6,6,1.0,0.0,0.0,0.0362955732335023,0.3428075462579727,-0.06490000563527733,,-0.04095794961273739,False,ambiguous
burgers_operator,deeponet,medium,1000,16,68481,6,6,1.0,0.0,0.0,0.2920652157765162,0.2285656705498694,0.00866020481502014,1.1495955346703848,-0.187942451387686,False,resolution_sensitive
burgers_operator,deeponet,medium,1000,32,70529,6,6,1.0,0.0,0.0,0.0281935215396784,0.5070767998695374,-0.00399745911397439,0.4439544415382225,-0.0051729236959609575,False,resolution_sensitive
burgers_operator,deeponet,medium,1000,48,72577,6,0,0.0,1.0,1.0,,,,,,True,data_bug_r48
burgers_operator,deeponet,medium,1000,64,74625,6,6,1.0,0.0,0.0,0.0280172764003801,0.4229589402675628,-0.007101226207396587,-0.3437157051835907,-0.02702253307502855,False,resolution_sensitive
burgers_operator,deeponet,medium,1000,96,78721,6,6,1.0,0.0,0.0,0.0429367154910385,0.3475999236106872,0.10185821638441853,-0.26108123858778903,-0.018629933051671203,False,resolution_sensitive
burgers_operator,deeponet,medium,1000,128,82817,6,6,1.0,0.0,0.0,0.0380880857111268,0.3529432862997055,-0.006486591092463513,-0.0052462541683396475,-0.034911322884168934,False,saturated
burgers_operator,deeponet,medium,1000,192,91009,6,6,1.0,0.0,0.0,0.0353128911642758,0.3463381975889206,-0.09603535896431188,-0.08903956634265352,-0.07349491744776344,False,mixed
burgers_operator,deeponet,medium,1000,256,99201,6,6,1.0,0.0,0.0,0.0489163908368289,0.3318190723657607,-0.02696658353051039,-0.06513201870730279,-0.024945726520737104,False,mixed
burgers_operator,deeponet,medium,1000,384,115585,6,6,1.0,0.0,0.0,0.0367481630047275,0.331050083041191,-0.053349169065172494,0.09156743654493738,-0.052136932678546064,False,mixed
burgers_operator,deeponet,medium,1000,512,131969,6,6,1.0,0.0,0.0,0.0366186456665915,0.3535622507333755,-0.01418830089482008,0.22868959235258854,-0.05621501624211951,False,resolution_sensitive
burgers_operator,deeponet,medium,2000,16,68481,6,6,1.0,0.0,0.0,0.3345143065017851,0.2299418300390243,0.00866020481502014,1.1168969929407997,-0.15593444172996382,False,resolution_sensitive
burgers_operator,deeponet,medium,2000,32,70529,6,6,1.0,0.0,0.0,0.0199377938255538,0.4986978322267532,-0.020123661295760716,0.3905950685512596,-0.023405468137270544,False,resolution_sensitive
burgers_operator,deeponet,medium,2000,48,72577,6,0,0.0,1.0,1.0,,,,,,True,data_bug_r48
burgers_operator,deeponet,medium,2000,64,74625,6,6,1.0,0.0,0.0,0.0266535711737794,0.3951660692691803,-0.06338007065863159,-0.264283823835167,-0.021565759228587836,False,resolution_sensitive
burgers_operator,deeponet,medium,2000,96,78721,6,6,1.0,0.0,0.0,0.036653242156784,0.3730285316705704,0.10185821638441853,-0.24145284519277507,-0.00865687208943645,False,resolution_sensitive
burgers_operator,deeponet,medium,2000,128,82817,6,6,1.0,0.0,0.0,0.0509660418020373,0.3342682272195816,-0.04766293387203631,-0.20313982951707005,-0.035883941817391296,False,mixed
burgers_operator,deeponet,medium,2000,192,91009,6,6,1.0,0.0,0.0,0.0645041568089207,0.3240342140197753,-0.09603535896431188,-0.0017660897098436923,-0.004797859185009159,False,mixed
burgers_operator,deeponet,medium,2000,256,99201,6,6,1.0,0.0,0.0,0.0555177234198302,0.3338592797517776,0.00458056867879083,-0.022445828808163395,-0.04599049918289185,False,mixed
burgers_operator,deeponet,medium,2000,384,115585,6,6,1.0,0.0,0.0,0.0357157583800333,0.3190318197011947,-0.053349169065172494,0.06853580678119911,-0.09663804840064152,False,mixed
burgers_operator,deeponet,medium,2000,512,131969,6,6,1.0,0.0,0.0,0.0457270354106525,0.3501021564006805,-0.01418830089482008,0.3230446042211477,-0.0436628420406573,False,resolution_sensitive
burgers_operator,deeponet,medium,3000,32,70529,6,6,1.0,0.0,0.0,0.0169605952188279,0.4959893077611923,-0.01449172021541809,-0.3302464383499342,-0.02012893470156771,False,resolution_sensitive
burgers_operator,deeponet,medium,3000,64,74625,6,6,1.0,0.0,0.0,0.0308004669624384,0.394510194659233,0.00919428708512657,-0.3302464383499342,-0.03759935323723228,False,resolution_sensitive
burgers_operator,deeponet,medium,3000,128,82817,6,6,1.0,0.0,0.0,0.0326689355410208,0.3349376171827316,0.0035203456365246115,,-0.07700766376533523,False,ambiguous
burgers_operator,deeponet,medium,3000,256,99201,6,6,1.0,0.0,0.0,0.0584760896916877,0.3334930837154388,0.016752200857883016,,-0.03541292775240324,False,ambiguous
burgers_operator,deeponet,medium,5000,16,68481,6,6,1.0,0.0,0.0,0.3262360335566709,0.2653316110372543,,0.8912123543277161,-0.1691817551688455,False,ambiguous
burgers_operator,deeponet,medium,5000,32,70529,6,6,1.0,0.0,0.0,0.0115468257574446,0.4921195805072784,-0.01533328091437402,0.29340834849786634,-0.02413927890726696,False,resolution_sensitive
burgers_operator,deeponet,medium,5000,48,72577,6,0,0.0,1.0,1.0,,,,,,True,data_bug_r48
burgers_operator,deeponet,medium,5000,64,74625,6,6,1.0,0.0,0.0,0.0245055811472064,0.3985092639923095,0.019744043213895158,-0.2961480898279456,-0.03399117585820062,False,resolution_sensitive
burgers_operator,deeponet,medium,5000,96,78721,6,6,1.0,0.0,0.0,0.023278422144923,0.3554447442293166,,-0.24895338780242787,-0.0291497460110644,False,ambiguous
burgers_operator,deeponet,medium,5000,128,82817,6,6,1.0,0.0,0.0,0.0341815477177368,0.3353482037782669,0.00239829228428742,-0.12047191300975597,0.01464409952161155,False,mixed
burgers_operator,deeponet,medium,5000,192,91009,6,6,1.0,0.0,0.0,0.0364269249049105,0.3269688934087753,,0.015725471454752005,-0.05424442614057065,False,ambiguous
burgers_operator,deeponet,medium,5000,256,99201,6,6,1.0,0.0,0.0,0.0588181433502509,0.3390235155820846,0.03219757399005138,0.016729988826181753,-0.005823222281579153,False,saturated
burgers_operator,deeponet,medium,5000,384,115585,6,6,1.0,0.0,0.0,0.0526349679568686,0.3307826071977615,,0.0030710227865311077,-0.03645444723004986,False,ambiguous
burgers_operator,deeponet,medium,5000,512,131969,6,6,1.0,0.0,0.0,0.0538888922726705,0.3397459536790848,,0.0929385667438806,-0.05642678496836593,False,ambiguous
burgers_operator,deeponet,small,50,16,17857,6,6,1.0,0.0,0.0,0.0296214628763642,0.6350440382957458,-0.1299604990230195,-0.13053449215623944,-0.0053015611800512705,False,mixed
burgers_operator,deeponet,small,50,32,18881,6,6,1.0,0.0,0.0,0.0218983731148329,0.580108255147934,-0.07668773070376855,-0.166887293591698,-0.009930775721438844,False,mixed
burgers_operator,deeponet,small,50,48,19905,6,6,1.0,0.0,0.0,,,,,,True,data_bug_r48
burgers_operator,deeponet,small,50,64,20929,6,6,1.0,0.0,0.0,0.029179152897436,0.503880649805069,-0.06567980438159249,-0.15770930068516395,-0.019748348303939484,False,mixed
burgers_operator,deeponet,small,50,96,22977,6,6,1.0,0.0,0.0,0.0405580666539302,0.4878233522176742,-0.11733987068502136,-0.09430907785104453,-0.05661289953482329,False,mixed
burgers_operator,deeponet,small,50,128,25025,6,6,1.0,0.0,0.0,0.0442122317130214,0.4719954580068588,-0.10129218020359465,-0.03070680421159927,-0.0399594974832779,False,mixed
burgers_operator,deeponet,small,50,192,29121,6,6,1.0,0.0,0.0,0.0557645924045489,0.4775500744581222,-0.1690300220749999,0.02972795803433792,-0.04559156398954951,False,mixed
