task,model_name,capacity_name,dataset_size,resolution_train,resolution_eval,n_runs,n_success,median_test_rel_l2,iqr_test_rel_l2,seed_cv_test_rel_l2,worst_test_rel_l2,best_test_rel_l2,parent_convergence_rate,parent_converged,parent_median_test_rel_l2,degradation_vs_diagonal,is_r48_train
darcy,deeponet,small,5000,64,512,4,4,0.8423250615596771,0.06544214487075806,0.09243435362431006,0.9217852354049684,0.7353153824806213,1.0,True,0.8372674584388733,1.0060406063436813,False
darcy,deeponet,small,5000,128,32,4,4,0.82121941447258,0.10195891559123993,0.0780126176763621,0.8869522213935852,0.760994017124176,1.0,True,0.7968288660049438,1.0306095191931524,False
darcy,deeponet,small,5000,128,64,4,4,0.8059875667095184,0.04116734862327576,0.04660176163387946,0.851780354976654,0.7632848024368286,1.0,True,0.7968288660049438,1.011493936898262,False
darcy,deeponet,small,5000,128,256,4,4,0.8186101019382477,0.058034077286720276,0.0480969536925378,0.8685258030891418,0.7863970398902893,1.0,True,0.7968288660049438,1.027334898197788,False
darcy,deeponet,small,5000,128,512,4,4,0.8231523633003235,0.06088075041770935,0.04882810287887598,0.8695093393325806,0.7868995666503906,1.0,True,0.7968288660049438,1.0330353209056766,False
darcy,deeponet,small,5000,256,32,4,4,0.799841046333313,0.2568851411342621,0.4807675916879637,1.7869389057159424,0.767106294631958,1.0,True,0.7813409566879272,1.0236773581200798,False
darcy,deeponet,small,5000,256,64,4,4,0.822605699300766,0.33591052889823914,0.5203977372163003,1.9443142414093015,0.7811760306358337,1.0,True,0.7813409566879272,1.0528127218465013,False
darcy,deeponet,small,5000,256,128,4,4,0.8111747801303864,0.32748304307460785,0.5264170364566199,1.9417705535888672,0.7778236865997314,1.0,True,0.7813409566879272,1.0381828485849807,False
darcy,deeponet,small,5000,256,512,4,4,0.7967182695865631,0.31278668344020844,0.5273243019709919,1.9206557273864744,0.7764102220535278,1.0,True,0.7813409566879272,1.0196806691969913,False
darcy,deeponet,small-med,50,32,64,4,4,1.8363997340202332,0.8875586390495303,0.4136530415551402,3.0821776390075684,1.1939445734024048,1.0,True,2.105133295059204,0.8723436840461861,False
darcy,deeponet,small-med,50,32,128,4,4,1.8960995674133303,0.956097930669785,0.4322705726590456,3.282489538192749,1.227181315422058,1.0,True,2.105133295059204,0.9007028542389782,False
darcy,deeponet,small-med,50,32,256,4,4,1.915574848651886,0.9744023680686951,0.43796162950921075,3.3533785343170166,1.2413088083267212,1.0,True,2.105133295059204,0.9099541834941207,False
darcy,deeponet,small-med,50,32,512,4,4,1.9194831252098083,0.9777957201004028,0.4403909514292651,3.3778481483459477,1.2450217008590698,1.0,True,2.105133295059204,0.9118107293798825,False
darcy,deeponet,small-med,50,64,32,4,4,1.9609902501106262,0.8096963465213776,0.28886711813792393,2.419579029083252,1.2781434059143066,1.0,True,1.7062673568725586,1.1492866239350397,False
darcy,deeponet,small-med,50,64,128,4,4,2.0855994820594788,0.8867699503898621,0.30418071250548073,2.671942949295044,1.342936635017395,1.0,True,1.7062673568725586,1.2223169327239567,False
darcy,deeponet,small-med,50,64,256,4,4,2.1004570722579956,0.8890807628631587,0.3009259023583208,2.6805520057678223,1.3619544506072998,1.0,True,1.7062673568725586,1.2310245893163854,False
darcy,deeponet,small-med,50,64,512,4,4,2.107272744178772,0.8911263942718506,0.3003154716143325,2.6843602657318115,1.3666496276855469,1.0,True,1.7062673568725586,1.2350190816761693,False
darcy,deeponet,small-med,50,128,32,4,4,2.6372998356819153,2.2874909043312073,0.5180385237834675,3.793116569519043,1.3595341444015503,1.0,True,1.6309810876846311,1.617002094994168,False
darcy,deeponet,small-med,50,128,64,4,4,2.861264407634735,2.6751880049705505,0.5632036999630851,4.30659294128418,1.3507291078567505,1.0,True,1.6309810876846311,1.7543210214022993,False
darcy,deeponet,small-med,50,128,256,4,4,2.984074354171753,2.813667804002762,0.5715183776099952,4.41961145401001,1.3514097929000854,1.0,True,1.6309810876846311,1.8296192253265158,False
darcy,deeponet,small-med,50,128,512,4,4,3.0013126134872437,2.831598937511444,0.5720882610461396,4.4355549812316895,1.3546967506408691,1.0,True,1.6309810876846311,1.8401884829627049,False
darcy,deeponet,small-med,50,256,32,4,4,3.171550989151001,2.4870951175689697,0.6918727549927804,7.42106819152832,1.382976531982422,1.0,True,2.733629941940308,1.160197633370909,False
darcy,deeponet,small-med,50,256,64,4,4,3.506783246994019,2.9866329431533822,0.7037177497409455,8.067516326904297,1.4076042175292969,1.0,True,2.733629941940308,1.2828302738390893,False
darcy,deeponet,small-med,50,256,128,4,4,3.673551321029663,3.151066780090332,0.6983402054450192,8.110493659973145,1.354261875152588,1.0,True,2.733629941940308,1.3438363637552955,False
darcy,deeponet,small-med,50,256,512,4,4,3.7371017932891846,3.2111155092716213,0.6977367337298921,8.152989387512207,1.3363064527511597,1.0,True,2.733629941940308,1.3670840138064264,False
darcy,deeponet,small-med,100,32,64,4,4,2.403105080127716,2.4530265033245087,0.6046491386942193,4.073928356170654,1.1674673557281494,1.0,True,1.2381799221038818,1.9408367372363986,False
darcy,deeponet,small-med,100,32,128,4,4,2.6481875777244572,2.9438314735889444,0.6470010673168155,4.532775402069092,1.203455686569214,1.0,True,1.2381799221038818,2.138774446628668,False
darcy,deeponet,small-med,100,32,256,4,4,2.710605025291443,3.0749146044254303,0.6588150313541894,4.68579626083374,1.2098795175552368,1.0,True,1.2381799221038818,2.189185090875691,False
darcy,deeponet,small-med,100,32,512,4,4,2.7237837314605713,3.106796383857727,0.6624355770842094,4.7357988357543945,1.2097806930541992,1.0,True,1.2381799221038818,2.1998287024654637,False
darcy,deeponet,small-med,100,64,32,4,4,1.6329980492591858,0.6706080734729767,0.4129009217125283,2.769214153289795,1.0506644248962402,1.0,True,2.0645627975463867,0.7909655502849849,False
darcy,deeponet,small-med,100,64,128,4,4,1.8499716520309448,0.7271840572357178,0.4175136747819872,3.1145827770233154,1.1432099342346191,1.0,True,2.0645627975463867,0.8960597634664003,False
darcy,deeponet,small-med,100,64,256,4,4,1.852785587310791,0.6884241998195648,0.4249919633644044,3.1924386024475098,1.159976363182068,1.0,True,2.0645627975463867,0.8974227325575755,False
darcy,deeponet,small-med,100,64,512,4,4,1.851263165473938,0.6646325290203094,0.42867244320119224,3.214473247528076,1.1581019163131714,1.0,True,2.0645627975463867,0.896685326149467,False
darcy,deeponet,small-med,100,128,32,4,4,2.1853864789009094,1.5134535729885101,0.45138031109066223,3.3149139881134038,1.2387280464172363,1.0,True,1.6602174043655396,1.316325484333822,False
darcy,deeponet,small-med,100,128,64,4,4,2.563441812992096,2.1425597071647644,0.5251087135078218,3.680107831954956,1.191203236579895,1.0,True,1.6602174043655396,1.5440398385485714,False
darcy,deeponet,small-med,100,128,256,4,4,2.6981815695762634,2.1853736639022827,0.521005337051537,3.7425615787506095,1.1930361986160278,1.0,True,1.6602174043655396,1.6251977376465265,False
darcy,deeponet,small-med,100,128,512,4,4,2.7001635432243347,2.178973793983459,0.5207569593466425,3.752882719039917,1.1900054216384888,1.0,True,1.6602174043655396,1.626391541327213,False
darcy,deeponet,small-med,100,256,32,4,4,1.5608054399490356,1.2923921346664426,0.5275435764682008,2.923129081726074,1.0029823780059814,1.0,True,1.862176537513733,0.8381619081254938,False
darcy,deeponet,small-med,100,256,64,4,4,1.6887402534484863,1.4638606160879135,0.551813374053764,3.158533334732056,0.9995539784431458,1.0,True,1.862176537513733,0.9068636723901546,False
darcy,deeponet,small-med,100,256,128,4,4,1.7293996214866638,1.5109791755676272,0.5660532299691761,3.3531203269958496,1.0244125127792358,1.0,True,1.862176537513733,0.9286979975570174,False
darcy,deeponet,small-med,100,256,512,4,4,1.7429776787757874,1.5393926799297333,0.568649010034559,3.3938612937927246,1.03826642036438,1.0,True,1.862176537513733,0.935989495981357,False
darcy,deeponet,small-med,500,32,64,4,4,1.2795463800430298,0.5882405340671539,0.29859444598974566,1.6459659337997437,0.8816447257995605,1.0,True,1.0256197452545166,1.247583605876756,False
darcy,deeponet,small-med,500,32,128,4,4,1.4016969203948975,0.8512598872184753,0.3837467708131538,2.0126640796661377,0.9106042385101318,1.0,True,1.0256197452545166,1.3666828538359057,False
darcy,deeponet,small-med,500,32,256,4,4,1.4337918758392334,0.9378468990325931,0.41117971034808737,2.14925217628479,0.9214577674865724,1.0,True,1.0256197452545166,1.3979760846778797,False
darcy,deeponet,small-med,500,32,512,4,4,1.4406620860099792,0.9648153483867645,0.42104293276437516,2.1980621814727783,0.923546552658081,1.0,True,1.0256197452545166,1.4046746785793074,False
darcy,deeponet,small-med,500,64,32,4,4,1.0228217840194702,0.3827119767665863,0.25203815618202347,1.372076153755188,0.8138701915740967,1.0,True,0.882576048374176,1.158904987172092,False
darcy,deeponet,small-med,500,64,128,4,4,0.9945673048496246,0.3398793041706085,0.2766235750683497,1.4785856008529663,0.8279746174812317,1.0,True,0.882576048374176,1.1268913389183306,False
darcy,deeponet,small-med,500,64,256,4,4,0.9941167831420898,0.34693360328674316,0.2889970766403943,1.515552282333374,0.8303248882293701,1.0,True,0.882576048374176,1.12638087672262,False
darcy,deeponet,small-med,500,64,512,4,4,0.9926604628562927,0.3450884371995926,0.2898008536535752,1.5206661224365234,0.8339791893959045,1.0,True,0.882576048374176,1.1247307976291754,False
darcy,deeponet,small-med,500,128,32,4,4,0.9157358705997467,0.1930229216814041,0.2284518780573756,1.3245849609375,0.8227581977844238,1.0,True,0.8901034593582153,1.0287971145062316,False
darcy,deeponet,small-med,500,128,64,4,4,0.899587094783783,0.17223671078681946,0.29417353025920917,1.4686862230300903,0.8185899257659912,1.0,True,0.8901034593582153,1.0106545315894016,False
darcy,deeponet,small-med,500,128,256,4,4,0.8847591280937195,0.1958426833152771,0.3308670261414865,1.5441906452178955,0.8201478719711304,1.0,True,0.8901034593582153,0.9939958313740863,False
darcy,deeponet,small-med,500,128,512,4,4,0.8821684420108795,0.2117980420589447,0.3448069664006752,1.5754374265670776,0.8194219470024109,1.0,True,0.8901034593582153,0.9910852864755102,False
darcy,deeponet,small-med,500,256,32,4,4,0.9372212886810304,0.20397375524044026,0.29541768607495933,1.55914568901062,0.8934844136238098,1.0,True,0.8747978806495667,1.0713575208768364,False
darcy,deeponet,small-med,500,256,64,4,4,0.9439254105091095,0.28077834844589233,0.2948300442472495,1.5210899114608765,0.84861820936203,1.0,True,0.8747978806495667,1.0790211446422497,False
darcy,deeponet,small-med,500,256,128,4,4,0.9441550970077515,0.28202156722545624,0.29431349172809734,1.52592670917511,0.8576039671897888,1.0,True,0.8747978806495667,1.0792837041473908,False
darcy,deeponet,small-med,500,256,512,4,4,0.9426587522029877,0.27794958651065826,0.29938918101378664,1.5422277450561523,0.8615728616714478,1.0,True,0.8747978806495667,1.0775732006838334,False
darcy,deeponet,small-med,1000,32,64,4,4,0.8275099992752075,0.027218595147132874,0.04026109065148273,0.8763232231140137,0.7957339882850647,1.0,True,0.8418566584587097,0.9829583112049403,False
darcy,deeponet,small-med,1000,32,128,4,4,0.8614322543144226,0.02550964057445526,0.048155320443902624,0.9073404669761658,0.806218147277832,1.0,True,0.8418566584587097,1.0232528847506561,False
darcy,deeponet,small-med,1000,32,256,4,4,0.8770053684711456,0.031564533710479736,0.0544936954645926,0.923406183719635,0.8082289695739746,1.0,True,0.8418566584587097,1.0417514189135084,False
darcy,deeponet,small-med,1000,32,512,4,4,0.8826664388179779,0.03162007033824921,0.05735722668426062,0.9292611479759216,0.807878315448761,1.0,True,0.8418566584587097,1.0484759251461926,False
darcy,deeponet,small-med,1000,64,32,4,4,0.9201046824455261,0.14783158898353588,0.10326665864450735,1.0064235925674438,0.8178799152374268,1.0,True,0.8983996510505676,1.0241596614263788,False
darcy,deeponet,small-med,1000,64,128,4,4,0.9585415422916412,0.14843395352363586,0.10244097301888674,1.0265721082687378,0.8350580334663391,1.0,True,0.8983996510505676,1.066943359974311,False
darcy,deeponet,small-med,1000,64,256,4,4,0.9365994930267334,0.10838264226913474,0.1016845360454917,1.0615113973617554,0.8380396366119385,1.0,True,0.8983996510505676,1.0425198762393728,False
darcy,deeponet,small-med,1000,64,512,4,4,0.9292043745517731,0.09365667402744293,0.10515387449299125,1.0750236511230469,0.839910626411438,1.0,True,0.8983996510505676,1.0342884410798503,False
darcy,deeponet,small-med,1000,128,32,4,4,0.8422885537147522,0.04408964514732361,0.04058272596522379,0.8661053776741028,0.7926635146141052,1.0,True,0.8410811424255371,1.0014355467365885,False
darcy,deeponet,small-med,1000,128,64,4,4,0.8307062387466431,0.040979981422424316,0.03339709356244374,0.8651216626167297,0.8073710799217224,1.0,True,0.8410811424255371,0.9876648005102402,False
darcy,deeponet,small-med,1000,128,256,4,4,0.8356498777866364,0.023080632090568542,0.04661029680549117,0.902132511138916,0.8099714517593384,1.0,True,0.8410811424255371,0.9935425200198427,False
darcy,deeponet,small-med,1000,128,512,4,4,0.835731714963913,0.02783893048763275,0.04816147192297562,0.904236137866974,0.8090425133705139,1.0,True,0.8410811424255371,0.9936398199985826,False
darcy,deeponet,small-med,1000,256,32,4,4,0.823040634393692,0.03540828824043274,0.036521906099018196,0.8538551926612854,0.784684419631958,1.0,True,0.7805812954902649,1.054394512331684,False
darcy,deeponet,small-med,1000,256,64,4,4,0.8068480491638184,0.04732181131839752,0.05014585510323809,0.873393714427948,0.7837058305740356,1.0,True,0.7805812954902649,1.0336502473545128,False
darcy,deeponet,small-med,1000,256,128,4,4,0.8075045645236969,0.06075839698314667,0.055249414272187394,0.8724133372306824,0.7763832211494446,1.0,True,0.7805812954902649,1.0344913069131667,False
darcy,deeponet,small-med,1000,256,512,4,4,0.8144907653331757,0.07944020628929138,0.06171518001246616,0.8758706450462341,0.7770072221755981,1.0,True,0.7805812954902649,1.0434413046262057,False
darcy,deeponet,small-med,5000,32,64,4,4,0.8244969248771667,0.18121863901615143,0.1544285062744269,0.9971707463264464,0.7201886177062988,1.0,True,0.8034795522689819,1.0261579433463277,False
darcy,deeponet,small-med,5000,32,128,4,4,0.844427227973938,0.23251242935657512,0.1759766367023529,1.0252835750579834,0.7224552035331726,1.0,True,0.8034795522689819,1.0509629343887124,False
darcy,deeponet,small-med,5000,32,256,4,4,0.8509506583213806,0.24147579073905934,0.18143982812499437,1.040549635887146,0.7253232002258301,1.0,True,0.8034795522689819,1.0590819093259347,False
darcy,deeponet,small-med,5000,32,512,4,4,0.8533210158348083,0.24437417089939117,0.18415838561892386,1.049405813217163,0.726563036441803,1.0,True,0.8034795522689819,1.062032024866192,False
darcy,deeponet,small-med,5000,64,32,4,4,0.7651349604129791,0.4044559448957443,0.6800294782450484,2.317332983016968,0.7413754463195801,1.0,True,0.8057608008384705,0.9495807684076759,False
darcy,deeponet,small-med,5000,64,128,4,4,0.7805744111537933,0.429965004324913,0.7019673887060134,2.44738245010376,0.7601804733276367,1.0,True,0.8057608008384705,0.9687421010572017,False
darcy,deeponet,small-med,5000,64,256,4,4,0.7828763425350189,0.43001629412174225,0.7030364877507049,2.4558608531951904,0.7599092721939087,1.0,True,0.8057608008384705,0.9715989431607518,False
darcy,deeponet,small-med,5000,64,512,4,4,0.7829417586326599,0.4290536195039749,0.7045415961659266,2.461130857467652,0.7595047354698181,1.0,True,0.8057608008384705,0.9716801286658954,False
darcy,deeponet,small-med,5000,128,32,4,4,0.7859377861022949,0.09710454940795898,0.08728524920621171,0.8840372562408447,0.737844705581665,1.0,True,0.801990270614624,0.9799841904565414,False
darcy,deeponet,small-med,5000,128,64,4,4,0.7783764898777008,0.08648717403411865,0.06848781189883996,0.8259602189064026,0.7243384122848511,1.0,True,0.801990270614624,0.9705560259243217,False
darcy,deeponet,small-med,5000,128,256,4,4,0.767088919878006,0.08310240507125854,0.07124851653984533,0.8216239809989929,0.7099306583404541,1.0,True,0.801990270614624,0.9564815783739239,False
darcy,deeponet,small-med,5000,128,512,4,4,0.7660444378852844,0.08295154571533203,0.07224484242789592,0.8227356672286987,0.7082059383392334,1.0,True,0.801990270614624,0.9551792159500991,False
darcy,deeponet,small-med,5000,256,32,4,4,0.7987439036369324,0.06511038541793823,0.06394557747021812,0.8685559034347534,0.7534668445587158,1.0,True,0.7867094278335571,1.0152972309439787,False
darcy,deeponet,small-med,5000,256,64,4,4,0.8215255737304688,0.10180464386940002,0.07933587770304458,0.876818060874939,0.7487291097640991,1.0,True,0.7867094278335571,1.0442554069712733,False
darcy,deeponet,small-med,5000,256,128,4,4,0.8194111287593842,0.08607155084609985,0.07122761034918872,0.8662027716636658,0.7472047805786133,1.0,True,0.7867094278335571,1.041567699291314,False
darcy,deeponet,small-med,5000,256,512,4,4,0.8134746253490448,0.06693035364151001,0.06285503619230691,0.8604253530502319,0.7479199767112732,1.0,True,0.7867094278335571,1.0340217068317,False
darcy,deeponet,tiny,50,32,64,4,4,1.9722161889076233,0.9906677603721619,0.3563052096092643,3.1933741569519043,1.558684229850769,1.0,True,2.0882080793380737,0.9444538637800799,False
darcy,deeponet,tiny,50,32,128,4,4,2.1495073437690735,1.279427260160446,0.4015838519584459,3.535506248474121,1.5542891025543213,1.0,True,2.0882080793380737,1.0293549598996048,False
darcy,deeponet,tiny,50,32,256,4,4,2.2073193192481995,1.364438384771347,0.41388277778474136,3.646609544754028,1.555859088897705,1.0,True,2.0882080793380737,1.0570399286779324,False
